31000US15420,-113.608999502,42.4148654923
31000US37740,-110.811881838,33.7999599092
31000US47700,-85.8607744725,41.2439661237
31000US21900,-80.2433227978,39.5099513853
31000US37420,-100.81253481,35.4012659511
31000US24860,-82.4140196086,34.6848866302
31000US36420,-97.5041067515,35.4295774646
31000US26580,-82.3790887253,38.3815207825
31000US15580,-112.656891188,45.9024013608
31000US28820,-77.6413255882,35.239079816
31000US32860,-91.8962434464,44.946645652
31000US47820,-76.8451561884,35.4858043298
31000US10940,-84.6047192329,43.2927877739
31000US39900,-119.659158366,40.6188799599
31000US17660,-116.700080869,47.6745190367
31000US10580,-73.9421208272,42.7885865573
31000US14220,-90.0406864511,30.8533970743
31000US33500,-101.207778912,48.3185839231
31000US14540,-86.4072178344,37.0390248483
31000US17060,-83.0570076855,39.3374737989
31000US32900,-120.717595118,37.1917926822
31000US28260,-99.031196671,40.7348534178
31000US10460,-105.741970523,32.612914456
31000US49820,-99.1686016974,27.0007423055
31000US20300,-101.89306503,35.8376880945
31000US28380,-90.0908710521,36.2721953193
31000US10740,-106.364025706,35.4864426022
31000US37100,-119.328337662,33.9023531268
31000US43100,-87.6347554506,43.7194701995
31000US28940,-84.33916798,35.7660618112
31000US37900,-89.5159064087,40.7892325273
31000US24260,-98.2796636232,41.0333266296
31000US34100,-83.3817893446,36.1106481546
31000US42100,-122.009790298,37.0216127334
31000US16180,-119.747219796,39.1511792321
31000US49340,-71.9274459925,42.2229863521
31000US44920,-110.955903147,40.8680941129
31000US24380,-107.999601616,34.9124648384
31000US23980,-85.8215803401,36.9747635589
31000US37080,-78.6529798314,36.3039801538
31000US23820,-119.616641169,38.9120766942
31000US49220,-90.0414573377,44.4553655605
31000US21580,-106.692951585,36.5098668816
31000US30820,-77.6382907397,41.2340589414
31000US29940,-95.2926704831,38.8846565995
31000US45000,-120.594284364,40.6736458618
31000US20780,-106.695626442,39.6277910775
31000US20140,-82.8506276184,32.52854848
31000US10300,-84.0663777277,41.895044066
31000US41220,-81.6364001278,30.9225617645
31000US12940,-91.1327543194,30.5712782028
31000US24300,-108.466560348,39.0184036066
31000US11020,-78.348607744,40.4809515425
31000US33340,-87.7970456663,43.1803475347
31000US12860,-78.1937825611,43.0010045775
31000US47340,-85.7940044115,40.8456461341
31000US33020,-91.8415742313,39.2157728707
31000US24700,-85.5011502459,39.3070183816
31000US35820,-100.775387383,41.2338575866
31000US12780,-95.9043617624,36.7151141141
31000US47260,-76.3758282735,36.8574749254
31000US11180,-93.464974668,42.0361086637
31000US41420,-122.90261708,44.9033128071
31000US22620,-90.747854669,35.0221169445
31000US22140,-108.320763048,36.5079253161
31000US46020,-120.768503818,39.3013717426
31000US40820,-92.6648257073,32.6016560671
31000US30220,-102.343165562,33.6077409702
31000US48060,-76.0520642275,43.9989960069
31000US22780,-92.2076314791,37.8245784344
31000US23300,-89.6624001443,42.3516722757
31000US48100,-81.8098204056,27.4928417949
31000US16860,-85.359096193,35.0519742742
31000US29060,-71.4232226521,43.5185808565
31000US48260,-80.7043315094,40.3880533604
31000US11460,-83.8388271021,42.2532648337
31000US29340,-93.2566296126,29.985265588
31000US12420,-97.6545309422,30.2625644018
31000US47780,-87.0719891338,38.702421699
31000US32420,-67.504985759,18.2285158408
31000US27340,-77.4159436613,34.7093080389
31000US39860,-92.722553685,44.4097044731
31000US11540,-88.3709491138,44.2887982576
31000US27300,-90.285143779,39.6937078188
31000US17980,-84.9087300403,32.4414734142
31000US23780,-100.970682645,38.0266309114
31000US46500,-83.7695555773,40.1376360551
31000US45700,-83.5266148386,31.4573925743
31000US28620,-75.820437917,35.7196746752
31000US16100,-104.304198462,32.4713651274
31000US49660,-80.567641047,41.2379684331
31000US22020,-96.9657210005,46.917904572
31000US38220,-91.949983524,34.0773111071
31000US39980,-85.0098655927,39.8644292581
31000US24340,-85.8119054522,42.9832895508
31000US14820,-82.7982596841,35.2022201919
31000US27380,-95.1652233372,31.8372287955
31000US32220,-94.3715713142,32.548125003
31000US13740,-108.717684951,45.7801804287
31000US21120,-99.6818824626,35.2687054193
31000US45820,-95.803191241,39.0436409148
31000US44420,-79.1289265777,38.1628655149
31000US24580,-87.8250006549,44.6989659027
31000US25500,-78.875765988,38.5104646146
31000US49460,-97.3945654842,43.0089650834
31000US21820,-146.563336916,64.8085420152
31000US28860,-92.5726760385,40.2890973258
31000US32820,-89.8151853867,35.0077102408
31000US18140,-82.8366630068,39.9683053816
31000US10900,-75.4032686723,40.7895657272
31000US20180,-78.4739939056,41.0004197045
31000US25880,-84.5929350538,41.8876596112
31000US18060,-88.4432710923,33.4728620808
31000US14260,-116.141842627,43.0165984844
31000US37260,-81.7443559557,29.6088206755
31000US10860,-98.089944127,27.7313034572
31000US14500,-105.147243413,39.9945928025
31000US23420,-119.64895441,36.7583059585
31000US25180,-77.9005010799,39.5466390505
31000US36100,-82.0564188628,29.2102435297
31000US28340,-85.4174921158,41.3985010137
31000US10700,-86.2293052899,34.4493614326
31000US14460,-71.0223011705,42.5183550024
31000US43140,-81.5557611645,35.3341289037
31000US11820,-123.716719904,46.0174808772
31000US15100,-96.7905115685,44.3695510086
31000US48300,-120.265763449,47.8185430073
31000US32700,-97.6481938862,38.3917792604
31000US26380,-90.6576412768,29.4050835591
31000US42820,-87.106558719,32.3260126619
31000US17020,-121.600716596,39.6671344425
31000US43020,-88.7492409626,44.8510071333
31000US32940,-88.6635928749,32.4133708926
31000US19140,-84.8480289332,34.7963197559
31000US49380,-95.7534865938,43.6745081619
31000US21380,-96.152530383,38.4560161188
31000US11980,-95.8535180684,32.2119981206
31000US19660,-81.1894102322,29.1797153484
31000US20980,-92.5974174337,33.1714869982
31000US21220,-115.534492485,40.921555758
31000US23860,-79.2993448297,33.4128239377
31000US49260,-99.2650366724,36.4227642544
31000US21540,-86.8710891809,45.7914958075
31000US11380,-102.63761288,32.3046501276
31000US35300,-72.8998464817,41.348739642
31000US31080,-118.363315442,33.5048886737
31000US12980,-85.0056245303,42.2464007585
31000US32460,-88.6511271504,36.7231862575
31000US39220,-110.588579654,39.6480183371
31000US10260,-66.7539585716,18.1797237903
31000US12820,-91.8018331167,32.8202216959
31000US15780,-92.7075464006,33.5768899514
31000US35860,-85.6279576479,38.9969401704
31000US39700,-97.5917787957,26.4770668585
31000US47220,-75.1292552948,39.3282053615
31000US30300,-116.943800747,46.2690145422
31000US25840,-119.065148998,45.524971132
31000US24420,-123.555644065,42.3656169757
31000US35900,-81.1629457659,36.2062355833
31000US38820,-123.93347416,48.1103956638
31000US32000,-82.0486379545,35.6811889333
31000US29780,-104.815813572,35.4801071688
31000US48660,-98.4912840575,33.7749891679
31000US30880,-81.935370982,37.8315748188
31000US40900,-120.997521095,38.7804668727
31000US23340,-96.6538758536,41.5779234111
31000US48140,-89.7590991824,44.8983068766
31000US24640,-72.5916743933,42.5827790834
31000US48220,-99.0013445557,35.6387675598
31000US39780,-122.233854106,40.1257317501
31000US29300,-85.0283812834,33.0335774042
31000US24900,-90.1065487114,33.4986453396
31000US12460,-84.5790253087,30.8781291988
31000US17780,-96.4889962613,30.7565867749
31000US31220,-86.5449234735,43.9960726552
31000US23180,-84.932928042,38.1238968353
31000US12300,-69.7673516325,44.4090464442
31000US16020,-89.7698360002,37.3244141058
31000US17820,-104.657678236,38.8424468507
31000US11500,-85.8260255299,33.7714806661
31000US19340,-90.466078327,41.3969987534
31000US15540,-73.0308125397,44.6872164831
31000US30700,-96.8708446364,40.8199872226
31000US12260,-81.9828532274,33.4608092316
31000US45740,-83.2933330377,34.5539082976
31000US27900,-94.3400334715,37.0564486396
31000US30020,-98.4347881979,34.5240848563
31000US45620,-83.919322384,30.8636521162
31000US47460,-118.249206875,46.2568686043
31000US22060,-93.2966942447,44.3541883885
31000US48940,-83.8083287259,39.4150051812
31000US22100,-90.4722703252,37.8102713775
31000US33100,-80.4652585098,26.1309482618
31000US22260,-95.7076872511,46.4086706008
31000US13780,-76.0246206205,42.1645426557
31000US45340,-105.631019434,36.5779323652
31000US36700,-80.800780186,33.4390854564
31000US19100,-97.0250861689,32.818529539
31000US13020,-83.9418985094,43.7214398451
31000US37500,-90.5591337201,36.1176606856
31000US26980,-91.6498813381,41.5113542846
31000US14100,-76.4589438511,41.0443590867
31000US13140,-94.0718784357,30.2774512023
31000US31420,-83.7150407432,32.8578346463
31000US19860,-102.655122974,46.8108002893
31000US38940,-80.4209792594,27.2244496349
31000US40300,-89.3205912601,42.042746891
31000US22580,-81.9201351656,35.4022999043
31000US11940,-84.6174293662,35.4247302483
31000US38860,-70.4170515679,43.6533155061
31000US17300,-87.5624065513,36.7468231189
31000US22660,-105.461826569,40.6667441238
31000US17580,-103.346964931,34.5740019703
31000US38780,-103.480178563,34.0211596526
31000US40860,-73.0366981798,43.5800088146
31000US13720,-82.5000122573,37.0422067343
31000US18100,-97.5210515972,41.5712126631
31000US15060,-124.214922893,42.4665817654
31000US32280,-88.7178655765,36.29824189
31000US23240,-98.946598421,30.3181318295
31000US26740,-98.085970588,37.9530107357
31000US47300,-118.800573571,36.2199649922
31000US25780,-78.408397154,36.3646888829
31000US26960,-85.0745221778,42.9449842709
31000US27160,-82.6183555295,39.019580165
31000US10820,-95.4534915428,45.933723401
31000US34020,-91.4729297975,29.6346358553
31000US18880,-86.3674020133,30.6399764773
31000US15180,-97.4530369051,26.1515997592
31000US34740,-86.5348574705,43.290185207
31000US15700,-76.0833921266,38.42247215
31000US36140,-74.8500884853,39.0851572356
31000US28300,-72.2512408269,42.9193913261
31000US14420,-101.354659264,35.8400667665
31000US43180,-86.4588129147,35.5137624611
31000US38420,-90.7061334999,42.867604903
31000US14780,-96.4034862625,30.2145461881
31000US44220,-83.7839348078,39.9168002714
31000US36020,-122.57529071,48.1629895464
31000US42860,-83.0659057911,34.7534313939
31000US25300,-91.5700499096,39.6608872693
31000US43060,-96.9483325421,35.2067862389
31000US28500,-99.3499076895,30.0614532905
31000US43340,-93.6687573107,32.4895000694
31000US42940,-83.5241365649,35.7846661804
31000US21260,-120.679680537,47.1241785476
31000US24060,-107.659928238,39.5051601103
31000US48980,-77.9186618783,35.7049922721
31000US31680,-92.9458478512,34.3176200832
31000US21500,-80.098146057,42.1174346605
31000US15460,-91.058539136,40.8728020683
31000US41940,-121.377104097,36.9105348193
31000US20700,-75.3394871968,41.0579212197
31000US49100,-91.7792482744,43.986854006
31000US10380,-67.0007480589,18.3591881713
31000US25940,-80.835090199,32.3852512764
31000US21460,-85.9882415962,31.402595773
31000US10220,-96.684376444,34.7280280616
31000US35460,-83.1211492817,35.9254024171
31000US18580,-97.4011368886,27.8929113936
31000US46100,-86.1159967493,35.2980002278
31000US24780,-77.3746475157,35.5935499313
31000US39740,-75.9261476054,40.4161522151
31000US12700,-70.2382637966,41.7735533876
31000US27600,-83.5663597724,34.1338681835
31000US11100,-101.910131867,35.2489389762
31000US24460,-98.7564277462,38.4789385681
31000US35940,-82.5984956533,41.1462259791
31000US43700,-84.5771948749,37.103875461
31000US16980,-87.8297996598,41.824670707
31000US20380,-78.869373337,35.3685763213
31000US39540,-87.6964416392,42.7512132843
31000US24540,-104.684755846,40.292997538
31000US25540,-72.5728596885,41.7179912188
31000US49420,-120.739009242,46.4570574548
31000US46860,-109.517981274,40.1247571093
31000US47620,-79.2739947211,41.8145607038
31000US30140,-76.4576405721,40.3671438694
31000US32620,-90.6602670801,31.1747182109
31000US24940,-82.3006451596,34.1899537203
31000US32140,-95.8391329471,44.4134074328
31000US15340,-82.9197077597,40.8507693959
31000US31260,-94.6118361837,31.2548068038
31000US28740,-74.2583247167,41.8882897106
31000US23140,-86.475253127,40.3016620061
31000US17860,-92.3096897984,38.9904585445
31000US38460,-73.6782646201,44.7459788262
31000US32500,-83.8241731737,38.5951367335
31000US29200,-86.9297903922,40.5143893188
31000US17900,-81.0424011189,34.0917968725
31000US31340,-79.219939231,37.365014344
31000US13420,-94.9375543214,47.9737264071
31000US12220,-85.3556505385,32.6011850566
31000US45780,-83.6934469945,41.5405922701
31000US27580,-66.5884504434,18.2106506235
31000US27940,-134.234635531,58.4460794928
31000US34420,-94.9657268502,33.216640848
31000US12180,-76.5744047852,43.0103289409
31000US41740,-116.769912967,33.0283919147
31000US27860,-90.6482553904,35.6983139564
31000US30620,-84.1058841152,40.7714786896
31000US45660,-83.1276442708,41.1239099448
31000US16740,-80.8670577763,35.1890191814
31000US47940,-92.4711384181,42.5361513723
31000US23540,-82.4765505638,29.6884140444
31000US19180,-87.7330380866,40.1835217703
31000US45540,-82.0809994025,28.7047372682
31000US23460,-86.0347962194,34.0451895502
31000US19620,-101.151636511,29.8930233592
31000US38300,-79.8313096286,40.4390159122
31000US33140,-86.7424986954,41.5491332953
31000US22220,-94.1215463655,36.1960867025
31000US33660,-88.1975152575,30.6852808036
31000US36740,-81.3635290828,28.4345048723
31000US27420,-98.9589196926,46.9793815336
31000US37540,-88.3013036063,36.3317676361
31000US36660,-92.0058002294,30.5989686776
31000US27260,-81.758021191,30.2341268904
31000US14140,-81.3592799366,37.2506629571
31000US13100,-96.6894166596,40.2618752939
31000US44860,-95.56397775,33.1495246167
31000US36980,-87.0693686626,37.6996320293
31000US31460,-119.762585454,37.2180100057
31000US19820,-83.2058725455,42.7161669491
31000US40340,-92.3380841284,43.9559848092
31000US31500,-85.4386729184,38.7857069295
31000US14020,-86.6761311176,39.2346905007
31000US44540,-103.110073882,40.7244427517
31000US40460,-79.747808527,35.0060178928
31000US17340,-122.753203931,39.099622909
31000US31660,-74.3037484168,44.5930569445
31000US14380,-81.6963644073,36.2311097689
31000US19980,-99.8881284004,37.6917974996
31000US44620,-89.5014210262,44.4760741577
31000US17460,-81.6615138109,41.5924182196
31000US40940,-109.88745957,32.9325787208
31000US22700,-94.1817728994,42.4278622727
31000US28020,-86.0370340825,42.2713122778
31000US48180,-82.3656478206,31.1375846488
31000US44780,-85.5278878359,41.9143839287
31000US25740,-112.295995727,46.8128766068
31000US18020,-85.8975212434,39.2060046633
31000US26020,-103.412404573,32.792098692
31000US46340,-95.2692430036,32.3752633723
31000US14580,-111.170375863,45.5404283833
31000US34060,-79.8046998629,39.5273112105
31000US18380,-83.7681555635,31.9229085064
31000US24220,-96.8444066324,47.8359833557
31000US26140,-82.5200271845,28.8476378048
31000US34700,-91.112863456,41.4838268344
31000US22520,-87.7241735133,34.8082514271
31000US17640,-66.2619635776,17.9729812163
31000US10780,-92.5418904722,31.330598572
31000US30280,-86.7650077228,35.4688766638
31000US37940,-86.0450716394,40.7694740288
31000US10620,-80.2508959788,35.3120112239
31000US34660,-88.2721764036,36.6210989109
31000US44260,-88.8791497334,33.4250375479
31000US45520,-121.168217169,45.1599527493
31000US44740,-95.151134741,42.7354019079
31000US10140,-123.828293958,47.1442598001
31000US29620,-84.6068896879,42.7134288524
31000US36340,-79.7579976435,41.4008989608
31000US25260,-119.81529574,36.0752952924
31000US43300,-96.6774566889,33.6266411343
31000US44340,-81.7431337253,32.3967843113
31000US42900,-76.8237937476,42.7810994601
31000US39580,-78.4607944338,35.7571153333
31000US48580,-88.5419430705,42.6685214063
31000US26340,-88.3311798039,47.5714942338
31000US43740,-79.0282768957,39.9723566663
31000US20740,-91.2823140932,44.9389063674
31000US31940,-87.7737360495,45.431705622
31000US35380,-89.7088941522,29.809831992
31000US25900,-155.522866862,19.6022878482
31000US21420,-97.7826960708,36.3791078192
31000US38540,-112.224662634,42.6685778239
31000US35420,-81.4737966999,40.4408866609
31000US49780,-81.9444156717,39.9653016953
31000US32540,-95.7483776385,34.9238911496
31000US46140,-96.1663644088,36.2502796462
31000US15820,-85.327915824,37.3664910471
31000US30060,-92.5904020893,37.6582583753
31000US25860,-81.4544242719,35.81304523
31000US12740,-72.6148848453,44.2733670347
31000US46660,-83.2416171288,30.8291511641
31000US11140,-84.2975314202,32.2450655155
31000US35980,-72.1065529289,41.4668581904
31000US39020,-82.992975256,38.8039845378
31000US11660,-93.1764264689,34.0509851037
31000US42540,-75.8955978335,41.3232829283
31000US43660,-100.916408438,32.7462991406
31000US12620,-68.6495868825,45.4005688981
31000US11780,-80.7590311701,41.8963804919
31000US24500,-111.34722801,47.3081297024
31000US43980,-95.150953213,43.0824717835
31000US12580,-76.5511847223,39.305401709
31000US46820,-96.9756888956,42.9145539819
31000US15260,-81.5873847408,31.3057022243
31000US19000,-83.1408420134,35.2874039225
31000US10980,-83.1650822736,45.0310364902
31000US15380,-78.775168628,43.0377637345
31000US25460,-93.1645124723,36.0847094132
31000US13300,-97.7411336451,28.4174658644
31000US46980,-90.8787255599,32.1856466422
31000US32100,-87.5736485216,46.6624492083
31000US36830,-118.560256239,46.9835414531
31000US47240,-70.6988214978,41.3888276123
31000US12380,-92.7523071254,43.6714636033
31000US11580,-81.8094239921,27.1863955408
31000US47900,-77.4480377169,38.8171763299
31000US29820,-115.013476127,36.2150049637
31000US31300,-79.1034705125,34.640013877
31000US30780,-92.3969801491,34.7572739244
31000US44460,-106.991367724,40.4850449018
31000US13460,-121.227589877,43.9149998743
31000US19380,-84.1420809023,39.8296975655
31000US41060,-94.4720305265,45.5859832533
31000US29460,-81.6976865612,27.9488718382
31000US13500,-79.6785476624,34.6019320701
31000US14860,-73.371104851,41.2247426717
31000US41700,-98.6023705717,29.4286295762
31000US16060,-89.1902426467,37.7618278812
31000US30660,-89.3675302783,40.1245299217
31000US13660,-85.324690097,43.6409261758
31000US16820,-78.5763344593,37.8519915253
31000US16700,-80.0106668903,33.0167126843
31000US48780,-103.480178032,48.3437863003
31000US45500,-94.2136683504,33.4734883237
31000US41660,-100.672525181,31.3639308846
31000US36840,-95.2859715285,38.5645402595
31000US48820,-95.0048590587,45.1523291346
31000US40180,-108.630761283,43.0407906366
31000US16660,-88.2290997039,39.4206427017
31000US24020,-73.6488489791,43.4434943418
31000US19700,-107.749782205,32.1822095456
31000US22820,-103.810034809,40.2626772524
31000US27980,-156.775787329,20.9167947922
31000US41900,-67.101290813,18.0299849181
31000US44500,-98.2178431127,32.2361414932
31000US36780,-88.6447234586,44.0688903972
31000US33940,-108.268864742,38.4024738611
31000US33740,-92.2845749217,32.6869797422
31000US37580,-95.5711824746,33.667316608
31000US36620,-117.588620628,43.2260944571
31000US27220,-110.648839563,43.9176746441
31000US37220,-116.472375218,38.0407956416
31000US38500,-86.2618559536,41.3248475415
31000US13220,-81.1609392856,37.9061972964
31000US37340,-80.7012557618,28.3003040438
31000US40380,-77.5223081069,43.1495458109
31000US31540,-89.5923911329,43.0797669833
31000US32580,-98.1811392361,26.3966156853
31000US44580,-89.9141012764,41.7562803813
